job_number,job_scope,job_status_at_dwr_create,date,dwrNumber,jobNumber,dwrBillingType,additionalFields,labour.name,labour.unit,labour.quantity,timeCard.description,iStatus
24048,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-05-16,240522-026,24048,DWR.TM,[],Administrator,HR,0.75,check ins and data processing,Ready to Schedule
24048,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-05-16,240522-026,24048,DWR.TM,[],Project Manager,HR,0.75,data review with AB ,Ready to Schedule
24048,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-05-18,240522-027,24048,DWR.TM,[],Administrator,HR,0.5,check ins and data processing,Ready to Schedule
24048,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-05-19,240522-028,24048,DWR.TM,[],Administrator,HR,0.5,check ins and data processing,Ready to Schedule
24048,"[""Site Layout"",""As-Built Survey""]",Ready to Schedule,2024-05-22,240527-009,24048,DWR.TM,[],Data Processing,HR,2.0,"PROCESSING XS FIELD DATA, CREATING OVERALL DATA CSV, CREATING TBC NETWORK",Ready to Schedule
24048,"[""Site Layout"",""As-Built Survey""]",Ready to Invoice,2024-05-19,240603-005,24048,DWR.TM,[],Survey Technician,HR,12.5,"Travel to site, sign in on daily tailgate, complete safety tools, setup and continue grade layout, stayed in to get ahead for the following day, tear down, complete and submit notes and data, return to hotel. ",Ready to Invoice
24048,"[""Site Layout"",""As-Built Survey""]",Ready to Invoice,2024-05-20,240603-006,24048,DWR.TM,[],Survey Technician,HR,12.5,"Travel to site, complete safety tools and sign in on tailgate meeting, setup and continue with grade layout, tear down, complete and submit notes and data, return to hotel. ",Ready to Invoice
24048,"[""Site Layout"",""As-Built Survey""]",Ready to Invoice,2024-05-21,240603-007,24048,DWR.TM,[],Survey Technician,HR,5.25,Check out of hotel and travel back to Nanaimo. ,Ready to Invoice
24048,"[""Site Layout"",""As-Built Survey""]",Ready to Invoice,2024-05-23,240603-010,24048,DWR.TM,[],Survey Technician,HR,1.0,"Client requested additional survey but later canceled. Job setup, hotel bookings and then cancelation. ",Ready to Invoice
24048,"[""Site Layout"",""As-Built Survey""]",Ready to Invoice,2024-05-21,240603-017,24048,DWR.TM,[],Project Manager,HR,1.0,Discussion with client on needs and CSV file ,Ready to Invoice
24048,"[""Site Layout"",""As-Built Survey""]",Ready to Invoice,2024-05-21,240603-017,24048,DWR.TM,[],Data Processing,HR,1.5,"QC of report, surface to point reporting and the perspective meaning of all points ",Ready to Invoice
24048,"[""Site Layout"",""As-Built Survey""]",Ready to Invoice,2024-05-23,240603-018,24048,DWR.TM,[],Administrator,HR,1.0,"job set up for a revisit, schedule and QC of data, ----- Client called later to cancel the trip as surveyor stayed on site ",Ready to Invoice
24048,"[""Site Layout"",""As-Built Survey""]",Ready to Invoice,2024-05-22,240605-007,24048,DWR.TM,[],Data Processing,HR,1.5,"CSV of the points shot on site as per client request--- MA
",Ready to Invoice
24048,"[""Site Layout"",""As-Built Survey""]",Ready to Invoice,2024-05-22,240605-007,24048,DWR.TM,[],Project Manager,HR,1.0,QC of the points to ensure accuracy ,Ready to Invoice
24049,"[""As-Built Survey""]",Job Setup,2024-03-20,240320-019,24049,DWR.TM,[],Estimating,HR,1.25,"Discussions, emails, calls. Estimate setup",Job Setup
24049,"[""As-Built Survey""]",Job Setup,2024-03-20,240326-014,24049,DWR.TM,[],Estimating,HR,0.75,discussions with AT on the job and the scope possibilities ,Job Setup
24049,"[""As-Built Survey""]",Job Setup,2024-03-27,240327-001,24049,DWR.TM,[],Estimating,HR,0.75,Informal quote and email.,Job Setup
24049,"[""As-Built Survey""]",Ready to Schedule,2024-05-24,240524-008,24049,DWR.TM,[],Administrator,HR,0.5,Project setup,Ready to Schedule
24049,"[""As-Built Survey""]",Ready to Schedule,2024-06-18,240620-058,24049,DWR.TM,[],Project Manager,HR,0.5,Review data and adjust layout line work.,Ready to Schedule
24049,"[""As-Built Survey""]",Ready to Schedule,2024-06-18,240620-058,24049,DWR.TM,[],Project Manager,HR,0.5,Discuss how the project is going and expected completion date with XS,Ready to Schedule
24049,"[""As-Built Survey""]",Ready to Schedule,2024-06-19,240620-062,24049,DWR.TM,[],Project Manager,HR,0.5,Project update with XS,Ready to Schedule
24049,"[""As-Built Survey""]",Ready to Schedule,2024-06-24,240628-021,24049,DWR.TM,[],Data Processing,HR,2.0,Process field data. Transform to project coordinate system.,Ready to Schedule
24049,"[""As-Built Survey""]",Ready to Schedule,2024-06-26,240628-032,24049,DWR.TM,[],Data Processing,HR,2.0,Add remaining data and final processing of topo data,Ready to Schedule
24049,"[""As-Built Survey""]",Ready to Schedule,2024-06-28,240628-041,24049,DWR.TM,[],Project Manager,HR,2.5,Put together submission folder.,Ready to Schedule
24049,"[""As-Built Survey""]",Ready to Schedule,2024-06-18,240702-028,24049,DWR.TM,[],Survey Technician,HR,8.0,"Travel from Nanaimo to site, complete safety tools, setup and start collecting static, search and set control, begin to tie topo, teard down, complete and submit notes and data, travel to hotel. ",Ready to Schedule
24049,"[""As-Built Survey""]",Ready to Schedule,2024-06-19,240702-029,24049,DWR.TM,[],Survey Technician,HR,8.0,"Travel to site, complete safety tools, setup, collect static, continue to tie topo, tear down, complete and submit notes and data. ",Ready to Schedule
24049,"[""As-Built Survey""]",Ready to Schedule,2024-06-20,240702-030,24049,DWR.TM,[],Survey Technician,HR,8.0,"Travel to site, complete safety tools, setup, continue to tie topo, tear down, complete and submit notes and data. ",Ready to Schedule
24049,"[""As-Built Survey""]",Ready to Schedule,2024-06-21,240702-031,24049,DWR.TM,[],Survey Technician,HR,8.0,"Travel to site, complete safety tools, complete remaining topo, complete manhole inverts, take photos, tear down, travel back to Nanaimo, complete and submit final job package.",Ready to Schedule
24049,"[""As-Built Survey""]",Ready to Schedule,2024-07-18,240719-033,24049,DWR.TM,"[{""name"": ""SCOPE"", ""value"": ""As-Built Survey""}]",Project Manager,HR,0.25,Review and sign invoice.,Ready to Schedule
24049,"[""As-Built Survey""]",Ready to Schedule,2024-07-18,240719-033,24049,DWR.TM,"[{""name"": ""SCOPE"", ""value"": ""As-Built Survey""}]",Project Manager,HR,0.25,Submit Invoice.,Ready to Schedule
24049,"[""As-Built Survey""]",Ready to Schedule,2024-07-27,240729-006,24049,DWR.TM,"[{""name"": ""SCOPE"", ""value"": ""As-Built Survey""}]",Survey Technologist,HR,13.5,"Mob to Powell River
Stake paintlines
Mob home",Ready to Schedule
24058,"[""Topographic Survey""]",Job Setup,2024-05-24,240524-002,24058,DWR.TM,[],Estimating,HR,0.5,Estimate setup,Job Setup
24058,"[""Topographic Survey""]",Job Setup,2024-05-27,240527-003,24058,DWR.TM,[],Estimating,HR,1.25,"Scope, excel, word doc. Submittal",Job Setup
24058,"[""Topographic Survey""]",Job Setup,2024-05-27,240527-019,24058,DWR.TM,[],Estimating,HR,0.5,Estimating,Job Setup
24058,"[""Topographic Survey""]",Job Setup,2024-05-24,240605-011,24058,DWR.TM,[],Estimating,HR,0.25,"look at EST for monday, meeting of LST,,, AT took over --- MA",Job Setup
24058,"[""Topographic Survey""]",Job Setup,2024-06-07,240607-011,24058,DWR.TM,[],Estimating,HR,0.25,Follow up,Job Setup
24058,"[""Topographic Survey""]",Ready to Schedule,2024-06-17,240617-014,24058,DWR.TM,[],Administrator,HR,1.0,Project Setup. Project Communication.,Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-06-18,240618-018,24058,DWR.TM,[],Administrator,HR,1.0,Review and sign contract. Gather COI's and other documents requested by client.,Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-06-20,240619-035,24058,DWR.TM,[],Administrator,HR,0.25,Call with client. Carried over from June 19th.,Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-06-17,240702-001,24058,DWR.TM,[],Project Manager,HR,1.0,Project familiarity and scope over view ,Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-06-20,240702-056,24058,DWR.TM,[],Administrator,HR,1.0,(NON CHARGE) discussion with AT and DB on project needs,Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-07-12,240713-027,24058,DWR.TM,[],Project Manager,HR,0.75,job familiarity ,Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-07-24,240726-016,24058,DWR.TM,[],Senior Survey Technologist,HR,1.5,Set control points.  Start traversing.  Final back sight busted over 2m.,Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-07-24,240726-016,24058,DWR.TM,[],Senior Survey Technologist,HR,4.0,"NON-CHARGEABLE. Recalculated base line and back sight coordinates several times.  Re-traversed the system several times, with the same results.  Phone conversations with Aaron S., and Guy VanCaseele.",Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-07-22,240727-012,24058,DWR.TM,[],Project Manager,HR,1.0,discussion with PM and GCM availability to set on ,Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-07-24,240727-018,24058,DWR.TM,[],Project Manager,HR,1.0,discussion with PM on the survey and need to visit again ,Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-07-29,240729-023,24058,DWR.TM,[],Senior Survey Technologist,HR,8.25,Shoot control - GPS - with X. Smith.  On site topo using control supplied.,Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-07-29,240729-026,24058,DWR.TM,[],Survey Technician,HR,1.0,"Arrived at Port Alberni, met Phil, traveled to site setup autonomous RTK, tie two monuments, three stations, tear down, submit data, travel to next site. ",Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-07-30,240730-016,24058,DWR.TM,[],Senior Survey Technologist,HR,4.75,Finish site topo.  Data and files to G Drive,Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-07-30,240802-018,24058,DWR.TM,[],CAD Manager,HR,0.25,Correspondence,Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-08-01,240802-023,24058,DWR.TM,[],CAD Drafting,HR,4.0,drafting buildings and reviewing topo,Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-08-01,240802-033,24058,DWR.TM,[],Data Processing,HR,1.5,"PROCESSING PM/XS FIELD DATA, SETTING UP TBC NETWORK ADJUSTMENT								
",Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-08-06,240806-014,24058,DWR.TM,[],CAD Drafting,HR,2.0,"add notes, create surface",Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-07-31,240807-006,24058,DWR.TM,[],Project Manager,HR,0.75,kick off meeting on deliverable ,Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-08-07,240807-030,24058,DWR.TM,[],CAD Drafting,HR,0.5,"revisions to topo
create submission package",Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-08-08,240808-027,24058,DWR.TM,[],CAD Manager,HR,0.5,email correspondence with client,Ready to Schedule
24058,"[""Topographic Survey""]",Ready to Schedule,2024-08-02,240810-011,24058,DWR.TM,"[{""name"": ""SCOPE"", ""value"": ""Topographic Survey""}]",Project Manager,HR,0.5,qc of the data and pdf,Ready to Schedule
24082,"[""Site Layout""]",,2024-07-15,240715-016,24082,DWR.TM,[],Estimating,HR,0.5,Review drawings. setup,Estimating
24082,"[""Site Layout""]",Job Setup,2024-07-16,240716-004,24082,DWR.TM,[],Estimating,HR,0.25,Estimate setup,Job Setup
24082,"[""Site Layout""]",Job Setup,2024-07-17,240717-008,24082,DWR.TM,[],Estimating,HR,0.25,Estimate setup. Carry over from July 16,Job Setup
24082,"[""Site Layout""]",Job Setup,2024-07-19,240719-005,24082,DWR.TM,[],Estimating,HR,0.25,New addendum,Job Setup
24082,"[""Site Layout""]",Job Setup,2024-07-26,240726-003,24082,DWR.TM,[],Estimating,HR,0.25,New addenda,Job Setup
24082,"[""Site Layout""]",Job Setup,2024-07-31,240731-004,24082,DWR.TM,[],Estimating,HR,1.0,"Scope, excel, word.",Job Setup
24082,"[""Site Layout""]",Job Setup,2024-08-01,240801-003,24082,DWR.TM,[],Estimating,HR,0.5,Discussion with team. Submittal,Job Setup
24082,"[""Site Layout""]",Ready to Schedule,2024-08-29,240829-006,24082,DWR.TM,[],Administrator,HR,0.5,Project setup,Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-09-24,240924-045,24082,DWR.TM,[],Survey Technician,HR,3.5,Check existing site control,Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-09-25,240925-015,24082,DWR.TM,[],CAD Manager,HR,0.5,"Trying to locate files, correspondence",Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-09-25,240925-019,24082,DWR.TM,[],CAD Drafting,HR,2.0,"Review dwgs
create grid
create layout for grid",Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-09-27,240927-003,24082,DWR.TM,[],CAD Drafting,HR,1.0,revise grid lanyout and prepare files,Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-09-27,240927-010,24082,DWR.TM,[],CAD Drafting,HR,0.75,create layout for drainage and building,Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-09-27,240927-018,24082,DWR.TM,[],Survey Technician,HR,12.0,"Layout Gridline offsets, TBM, Building Corners and Infiltration Gallery Corners
*1.5 hrs of standby due to changes in design drawings",Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-10-02,241002-021,24082,DWR.TM,[],Survey Technician,HR,7.0,"Gridline Layout & TBM checks, set new Control points, and set second TBM at client's request.",Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-10-02,241004-015,24082,DWR.TM,[],Data Processing,HR,1.0,PROCESSING CB FIELD DATA.,Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-10-07,241007-021,24082,DWR.TM,[],Survey Technician,HR,1.5,"Check layout, re-set Building Corner spike",Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-10-15,241015-006,24082,DWR.TM,"[{""name"": ""SCOPE"", ""value"": ""Project setup, Data preparation, Staking of gridlines, QA field data and layout sketch.""}]",CAD Drafting,HR,0.5,Wall layout,Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-10-15,241015-020,24082,DWR.TM,"[{""name"": ""SCOPE"", ""value"": ""Project setup, Data preparation, Staking of gridlines, QA field data and layout sketch.""}]",Survey Technician,HR,11.0,"Foundation Layout - C/L of footings, radius and curve points, Storm Irrigation Gallery and Manhole/Culvert Layout",Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-10-24,241024-006,24082,DWR.TM,"[{""name"": ""SCOPE"", ""value"": ""Project setup, Data preparation, Staking of gridlines, QA field data and layout sketch.""}]",CAD Drafting,HR,0.5,Review dwgs for revised layout prep,Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-10-24,241024-021,24082,DWR.TM,"[{""name"": ""SCOPE"", ""value"": ""Project setup, Data preparation, Staking of gridlines, QA field data and layout sketch.""}]",CAD Drafting,HR,2.0,layout files,Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-10-24,241024-031,24082,DWR.TM,"[{""name"": ""SCOPE"", ""value"": ""Project setup, Data preparation, Staking of gridlines, QA field data and layout sketch.""}]",Survey Technician,HR,8.0,Layout Centre of Footings and Inner Wall BC/EC and Radius Points. ,Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-10-25,241025-028,24082,DWR.TM,"[{""name"": ""SCOPE"", ""value"": ""Project setup, Data preparation, Staking of gridlines, QA field data and layout sketch.""}]",Data Processing,HR,1.0,Process and QC CB's layout data.,Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-10-28,241028-005,24082,DWR.TM,"[{""name"": ""SCOPE"", ""value"": ""Project setup, Data preparation, Staking of gridlines, QA field data and layout sketch.""}]",CAD Drafting,HR,1.0,Draft layout sketch Sk2,Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-10-29,241029-018,24082,DWR.TM,"[{""name"": ""SCOPE"", ""value"": ""Project setup, Data preparation, Staking of gridlines, QA field data and layout sketch.""}]",CAD Drafting,HR,0.25,review sent drawings and compare to layout files,Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-10-24,241108-024,24082,DWR.TM,"[{""name"": ""SCOPE"", ""value"": ""Project setup, Data preparation, Staking of gridlines, QA field data and layout sketch.""}]",Project Manager,HR,1.0,Review plans and request updated revisions,Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-11-18,241118-043,24082,DWR.TM,"[{""name"": ""SCOPE"", ""value"": ""Project setup, Data preparation, Staking of gridlines, QA field data and layout sketch.""}]",Survey Technician,HR,8.5,"Layout Infiltration Gallery corners, building corner offsets, inner wall offsets, set TBMs",Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-11-29,241129-019,24082,DWR.TM,"[{""name"": ""SCOPE"", ""value"": ""Project setup, Data preparation, Staking of gridlines, QA field data and layout sketch.""}]",Project Manager,HR,1.0,Gather layout files and download structural plans,Ready to Schedule
24082,"[""Site Layout""]",Ready to Schedule,2024-11-29,241202-015,24082,DWR.TM,"[{""name"": ""SCOPE"", ""value"": ""Project setup, Data preparation, Staking of gridlines, QA field data and layout sketch.""}]",Survey Technician,HR,9.5,"Travel to site, sign in, complete safety tools, search control, setup, check control, check previous layout, layout north radius points, layout penalty boxes, check bolt plates to gridlines, tear down, return to Nanaimo, complete and submit notes and data. ",Ready to Schedule
